@id,@lon,@lat,name
2287742047,20.7776986,40.9406994,
2287742050,20.7773030,40.9414410,
2287742052,20.7798699,40.9329674,
2287742055,20.7773861,40.9411614,
2287742058,20.7781358,40.9399011,
2287742061,20.7762770,40.9442653,
2287742063,20.7785904,40.9393936,
2287742067,20.7790491,40.9386034,
2287742069,20.7772748,40.9415200,
2287742072,20.7801367,40.9360423,
2287742073,20.7791041,40.9384666,
2287742076,20.7792650,40.9318356,
2287742079,20.7801367,40.9338650,
2287742081,20.7782672,40.9397391,
2287742083,20.7793871,40.9373066,
2287742085,20.7750566,40.9475392,
2287742088,20.7762435,40.9444253,
2287742091,20.7797706,40.9364799,
2287742094,20.7792838,40.9375771,
2287742096,20.7799745,40.9362388,
2287742099,20.7743043,40.9506276,
2287742102,20.7796150,40.9369044,
2287742104,20.7779025,40.9402750,
2287742106,20.7794407,40.9372134,
2287742108,20.7771112,40.9420225,
2287742113,20.7754160,40.9467299,
2287742117,20.7745443,40.9487487,
2287742119,20.7751894,40.9472141,
2287742121,20.7795601,40.9322632,
2287742123,20.7753490,40.9468849,
2287742125,20.7775363,40.9294293,
2287742128,20.7773016,40.9287990,
2287742131,20.7751438,40.9473093,
2287742133,20.7803084,40.9355144,
2287742136,20.7766069,40.9431510,
2287742140,20.7798605,40.9333412,
2287742142,20.7802628,40.9341396,
2287742145,20.7786441,40.9393348,
2287742148,20.7778274,40.9404401,
2287742151,20.7796754,40.9323969,
2287742154,20.7796526,40.9366977,
2287749656,20.7464294,40.9183294,
2287749658,20.7563321,40.9243680,
2287749663,20.7517791,40.9217344,
2287749665,20.7584283,40.9239191,
2287749667,20.7467365,40.9191077,
2287749669,20.7462980,40.9177346,
2287749672,20.7682572,40.9243386,
2287749675,20.7560675,40.9242586,
2287749678,20.7470987,40.9194858,
2287749681,20.7538900,40.9225086,
2287749687,20.7578203,40.9241867,
2287749691,20.7768846,40.9280300,
2287749694,20.7588869,40.9239181,
2287749713,20.7576419,40.9242161,
2287749716,20.7767827,40.9274930,
2287749719,20.7704955,40.9249213,
2287749722,20.7757862,40.9265861,
2287749725,20.7461786,40.9175572,
2287749728,20.7531349,40.9221610,
2287749731,20.7636344,40.9235229,
2287749734,20.7613157,40.9234226,
2287749736,20.7631509,40.9234451,
2287749738,20.7543768,40.9227649,
2287749741,20.7486489,40.9204727,
2287749744,20.7762328,40.9267796,
2287749746,20.7550688,40.9232989,
2287749750,20.7490003,40.9205660,
2287749755,20.7751760,40.9263632,
2287749758,20.7596621,40.9238624,
2287749760,20.7769838,40.9283583,
2287749762,20.7581515,40.9241695,
2287749766,20.7624621,40.9233300,
2287749773,20.7769677,40.9282539,
2287749776,20.7551479,40.9234043,
2287749779,20.7526092,40.9220353,
2287749785,20.7535641,40.9223221,
2287749790,20.7618347,40.9233719,
2287749792,20.7592008,40.9239485,
2287749798,20.7770213,40.9284363,
2287749801,20.7767974,40.9277088,
2287749804,20.7557367,40.9241978,
2287749809,20.7552700,40.9235239,
2287749812,20.7559499,40.9242282,
2287749815,20.7582602,40.9241148,
2287749818,20.7459252,40.9173211,
2287749821,20.7463798,40.9179687,
2287749824,20.7611373,40.9235219,
2287749827,20.7507652,40.9214253,
2287749829,20.7674727,40.9241542,
2287749834,20.7609187,40.9237043,
2287749837,20.7666600,40.9239687,
2287749840,20.7686140,40.9244217,
2287749843,20.7479918,40.9201485,
2287749849,20.7534581,40.9222674,
2287749859,20.7604761,40.9237144,
2287749862,20.7767893,40.9275740,
2287749868,20.7767947,40.9276287,
2287749871,20.7549414,40.9231632,
2287749873,20.7580657,40.9241806,
2287749876,20.7547671,40.9230224,
2287749885,20.7533160,40.9222208,
2287749890,20.7767692,40.9273359,
2287749892,20.7767022,40.9270330,
2287749899,20.7767652,40.9272163,
2287749901,20.7583246,40.9240509,
2287749904,20.7542051,40.9226676,
2287749912,20.7610287,40.9236404,
2287749916,20.7644927,40.9236840,
2287749918,20.7500772,40.9210524,
2287749920,20.7586658,40.9238974,
2287749925,20.7469834,40.9193054,
2287749927,20.7488447,40.9205254,
2287749931,20.7680815,40.9242971,
2287749933,20.7546960,40.9229757,
2287749936,20.7569445,40.9244694,
2287749938,20.7771635,40.9286004,
2287749940,20.7771260,40.9285548,
2287749941,20.7770710,40.9284940,
2287749943,20.7609871,40.9236870,
2287749945,20.7588319,40.9239019,
2287749947,20.7473294,40.9196824,
2287749949,20.7548529,40.9230851,
2287749951,20.7579758,40.9241755,
2287749953,20.7575494,40.9242364,
2287749955,20.7583272,40.9240144,
2287749958,20.7616577,40.9233749,
2287749960,20.7606706,40.9237002,
2287749965,20.7671227,40.9240539,
2287749967,20.7513902,40.9215976,
2287749970,20.7595320,40.9238988,
2287749971,20.7769355,40.9281495,
2287749974,20.7623817,40.9233312,
2287749977,20.7615758,40.9233831,
2287749979,20.7634655,40.9234965,
2287749984,20.7596916,40.9238451,
2287749991,20.7633260,40.9234773,
2287749994,20.7614015,40.9233993,
2287749996,20.7460687,40.9174366,
2287749999,20.7768081,40.9277919,
2287750002,20.7768470,40.9279297,
2287750005,20.7622942,40.9233385,
2287750007,20.7614954,40.9233871,
2287750010,20.7527675,40.9220708,
2287750013,20.7600617,40.9237570,
2287750016,20.7593000,40.9239414,
2287750017,20.7617488,40.9233699,
2287750023,20.7597385,40.9238178,
2287750025,20.7621339,40.9233559,
2287750029,20.7555757,40.9240518,
2287750031,20.7466198,40.9189344,
2287750033,20.7619456,40.9233608,
2287750041,20.7574180,40.9242536,
2287750045,20.7598069,40.9237985,
2287750051,20.7545230,40.9228511,
2287750055,20.7465112,40.9186679,
2287750058,20.7481608,40.9202498,
2287750061,20.7476030,40.9198486,
2287750064,20.7570960,40.9243204,
2287750067,20.7601650,40.9237489,
2287750076,20.7570013,40.9244085,
2287750081,20.7602455,40.9237418,
2287750084,20.7582857,40.9240985,
2287750090,20.7578914,40.9241806,
2287750093,20.7483378,40.9203633,
2287750096,20.7709059,40.9250287,
2287750099,20.7638866,40.9235725,
2287750106,20.7468304,40.9191746,
2287750108,20.7492779,40.9206339,
2287750112,20.7653967,40.9237408,
2287750115,20.7456113,40.9170779,
2287750117,20.7768242,40.9278618,
2287750124,20.7457159,40.9171650,
2287750130,20.7585225,40.9239014,
2287750134,20.7599263,40.9237782,
2287750136,20.7603568,40.9237286,
2287750144,20.7522672,40.9219208,
2287750150,20.7501698,40.9211750,
2287750152,20.7503790,40.9213067,
2287750154,20.7465635,40.9188280,
2287750157,20.7471872,40.9195790,
2287750162,20.7740723,40.9259862,
2287750167,20.7577438,40.9242009,
2287750171,20.7536714,40.9223788,
2287750175,20.7529002,40.9221022,
2287750177,20.7658795,40.9238137,
2287750180,20.7570510,40.9243538,
2287750188,20.7582052,40.9241461,
2287750202,20.7555208,40.9239221,
2287750205,20.7553679,40.9236394,
2287750208,20.7477719,40.9199944,
2287750211,20.7554255,40.9237377,
2287750221,20.7567854,40.9245403,
2287750223,20.7571779,40.9242920,
2287750225,20.7566419,40.9245007,
2287750230,20.7745685,40.9261544,
2287750234,20.7590103,40.9239546,
2287750235,20.7589298,40.9239363,
2287750237,20.7466601,40.9190135,
2287750239,20.7678066,40.9242332,
2287750243,20.7457924,40.9172187,
2287750245,20.7572892,40.9242810,
2287750252,20.7462323,40.9176515,
2287750256,20.7608235,40.9237073,
2287750258,20.7590854,40.9239576,
2287750260,20.7546222,40.9229271,
2287750262,20.7560210,40.9242413,
2287750263,20.7558386,40.9242211,
2287750267,20.7587484,40.9238992,
2287750269,20.7497030,40.9207707,
2287760190,20.7450937,40.9160715,
2287760194,20.7432443,40.9150378,
2287760197,20.7445545,40.9155364,
2287760200,20.7446685,40.9155821,
2287760203,20.7405775,40.9142544,
2287760210,20.7439323,40.9152770,
2287760212,20.7433288,40.9150763,
2287760215,20.7449797,40.9158141,
2287760218,20.7450709,40.9159509,
2287760221,20.7408270,40.9143206,
2287760224,20.7401423,40.9139291,
2287760226,20.7428768,40.9149122,
2287760229,20.7450159,40.9158719,
2287760234,20.7431526,40.9150004,
2287760236,20.7399894,40.9137994,
2287760245,20.7404454,40.9141718,
2287760247,20.7450950,40.9160097,
2287760252,20.7422478,40.9147328,
2287760255,20.7449193,40.9157472,
2287760268,20.7403140,40.9140857,
2287760277,20.7444352,40.9154817,
2287760280,20.7416296,40.9146319,
2287760285,20.7415096,40.9146127,
2287760290,20.7434079,40.9151078,
2287760302,20.7400820,40.9138825,
2287760307,20.7425939,40.9148270,
2287760314,20.7448670,40.9156956,
2287760317,20.7406875,40.9143076,
2287760319,20.7435071,40.9151432,
2287760321,20.7422613,40.9146649,
2287760322,20.7442743,40.9154118,
2287760326,20.7423095,40.9147835,
2287760330,20.7430485,40.9149598,
2287760336,20.7428004,40.9148929,
2287768783,20.7364194,40.9126329,
2287768785,20.7352191,40.9123967,
2287768786,20.7359366,40.9125305,
2287768788,20.7371919,40.9127819,
2287768789,20.7362692,40.9126035,
2287768791,20.7355665,40.9124555,
2287768793,20.7386926,40.9131386,
2287768795,20.7368191,40.9127079,
2287768797,20.7353291,40.9124130,
2287768799,20.7389514,40.9132035,
2287768801,20.7397293,40.9134619,
2287768802,20.7378946,40.9129349,
2287768804,20.7394128,40.9133423,
2287768806,20.7392196,40.9132886,
2287768807,20.7398902,40.9136464,
2287768809,20.7396421,40.9134224,
2287768810,20.7382675,40.9130200,
2287768812,20.7376760,40.9128832,
2287768813,20.7399365,40.9137244,
2287773010,20.7879554,40.9750543,
2287773019,20.7875410,40.9746827,
2287773022,20.7874887,40.9746240,
2287773025,20.7880385,40.9751313,
2287773030,20.7878226,40.9749298,
2287773034,20.7879822,40.9750827,
2287773038,20.7891557,40.9757803,
2287773046,20.7877810,40.9748923,
2287773048,20.7882008,40.9751778,
2287773051,20.7894400,40.9758927,
2287773053,20.7890095,40.9756639,
2287773055,20.7889183,40.9752902,
2287773058,20.7878575,40.9749713,
2287773060,20.7889679,40.9756061,
2287773064,20.7889438,40.9755059,
2287773067,20.7892670,40.9758208,
2287773070,20.7884328,40.9752102,
2287773072,20.7881391,40.9751677,
2287773086,20.7876630,40.9748032,
2287773088,20.7887493,40.9751637,
2287773090,20.7898785,40.9761671,
2287773094,20.7888043,40.9751809,
2287773097,20.7889397,40.9754401,
2287773101,20.7895298,40.9759534,
2287773103,20.7886823,40.9751667,
2287773107,20.7898061,40.9761408,
2287773110,20.7880774,40.9751515,
2287773114,20.7880057,40.9751024,
2287773117,20.7886112,40.9751910,
2287773120,20.7879232,40.9750280,
2287773123,20.7877234,40.9748508,
2287773125,20.7889317,40.9753398,
2287773127,20.7896318,40.9760365,
2287773129,20.7882665,40.9751880,
2287773131,20.7875665,40.9747111,
2287773132,20.7876027,40.9747455,
2287773134,20.7878990,40.9750077,
2287773137,20.7897189,40.9761033,
2287773139,20.7885025,40.9752133,
2287773141,20.7883483,40.9751951,
2287782514,20.8091556,41.0150917,
2287782517,20.8094023,41.0157140,
2287782519,20.8055896,41.0095158,
2287782520,20.8050317,41.0044485,
2287782522,20.8033053,41.0010926,
2287782524,20.8057639,41.0097324,
2287782526,20.8063319,41.0124439,
2287782528,20.7986923,40.9982756,
2287782530,20.8068261,41.0128933,
2287782533,20.8094452,41.0158455,
2287782535,20.8040728,41.0022584,
2287782537,20.7992548,40.9932788,
2287782540,20.8057867,41.0098538,
2287782542,20.7997638,40.9930845,
2287782544,20.7988746,40.9981815,
2287782546,20.7993199,40.9913813,
2287782548,20.8052033,41.0087143,
2287782550,20.8050316,41.0052875,
2287782553,20.8094184,41.0159821,
2287782555,20.7978286,40.9981885,
2287782559,20.8072633,41.0132641,
2287782561,20.8058001,41.0100395,
2287782563,20.8035149,41.0012462,
2287782565,20.8048473,41.0033175,
2287782567,20.8054715,41.0093701,
2287782569,20.8048171,41.0062611,
2287782571,20.8053347,41.0092466,
2287782573,20.8055359,41.0094389,
2287782575,20.7992666,40.9914274,
2287782580,20.7994232,40.9913753,
2287782584,20.8048258,41.0032345,
2287782590,20.8047943,41.0067854,
2287782592,20.8049753,41.0041034,
2287782594,20.8038843,41.0020868,
2287782596,20.7977508,40.9980316,
2287782598,20.8062889,41.0123873,
2287782600,20.8093822,41.0156563,
2287782603,20.8061689,41.0106502,
2287782605,20.8036242,41.0013368,
2287782607,20.8047768,41.0030493,
2287782610,20.8048064,41.0064347,
2287782612,20.8057679,41.0099459,
2287782614,20.8086660,41.0145675,
2287782618,20.7995070,40.9931867,
2287782620,20.8020611,40.9998308,
2287782622,20.8032748,41.0010603,
2287782624,20.8052623,41.0091312,
2287782626,20.7984535,40.9984426,
2287782628,20.7992904,40.9913978,
2287782630,20.7997061,40.9926198,
2287782632,20.7981276,40.9984881,
2287782634,20.8057787,41.0097617,
2287782637,20.8046789,41.0028449,
2287782639,20.7997859,40.9929903,
2287782641,20.8077447,41.0136487,
2287782643,20.7982323,40.9985226,
2287782645,20.7996532,40.9926178,
2287782647,20.7977132,40.9978737,
2287782649,20.8080934,41.0139654,
2287782651,20.7995532,40.9926239,
2287782654,20.8013678,40.9993242,
2287782656,20.7980445,40.9984304,
2287782658,20.8048231,41.0069832,
2287782660,20.8053964,41.0092992,
2287782662,20.8070581,41.0130931,
2287782664,20.7998852,40.9927929,
2287782666,20.8059811,41.0102687,
2287782668,20.8050290,41.0081820,
2287782674,20.8051148,41.0083985,
2287782676,20.8057210,41.0096858,
2287782678,20.8026318,41.0002462,
2287782683,20.7996116,40.9926193,
2287782685,20.7996605,40.9912528,
2287782687,20.8050491,41.0051706,
2287782689,20.8059074,41.0101857,
2287782691,20.7991858,40.9915448,
2287782695,20.8030656,41.0005808,
2287782697,20.8034679,41.0012083,
2287782699,20.8057679,41.0099641,
2287782701,20.8028946,41.0004421,
2287782704,20.8018150,40.9996749,
2287782706,20.8061434,41.0105592,
2287782708,20.8061005,41.0104762,
2287782710,20.7992864,40.9982533,
2287782712,20.8051282,41.0084835,
2287782715,20.8050826,41.0083358,
2287782717,20.8048560,41.0074786,
2287782719,20.7993584,40.9913742,
2287782722,20.7985488,40.9983717,
2287782724,20.8002681,40.9987331,
2287782725,20.8060509,41.0103780,
2287782727,20.7997276,40.9931366,
2287782730,20.8008783,40.9990580,
2287782732,20.7994292,40.9931923,
2287782733,20.8031756,41.0006769,
2287782735,20.8094355,41.0154962,
2287782737,20.8050357,41.0047354,
2287782740,20.7993762,40.9920459,
2287782742,20.8049874,41.0080534,
2287782744,20.8062366,41.0121662,
2287782746,20.8039474,41.0021308,
2287782749,20.8048815,41.0077842,
2287782751,20.8048533,41.0072185,
2287782753,20.7996491,40.9931832,
2287782754,20.7995626,40.9913307,
2287782755,20.8082423,41.0141222,
2287782756,20.8050598,41.0050279,
2287782757,20.8048587,41.0076132,
2287782758,20.8051604,41.0085908,
2287782759,20.8057719,41.0099196,
2287782766,20.8064277,41.0125568,
2287782768,20.8047192,41.0036039,
2287782771,20.7997115,40.9931599,
2287782774,20.8018479,40.9997154,
2287782776,20.7998791,40.9927616,
2287782778,20.7992434,40.9916136,
2287782781,20.8048446,41.0038023,
2287782788,20.7992911,40.9922898,
2287782791,20.7991690,40.9933846,
2287782793,20.7995170,40.9918298,
2287782795,20.7991958,40.9933264,
2287782798,20.7993796,40.9924503,
2287782800,20.7997967,40.9929362,
2287782802,20.7993762,40.9932009,
2287782804,20.7992223,40.9914904,
2287782806,20.8057686,41.0099778,
2287782808,20.7996143,40.9931877,
2287782813,20.7977924,40.9981319,
2287782817,20.8056807,41.0096453,
2287782819,20.8083147,41.0142255,
2287782821,20.8056378,41.0095887,
2287782823,20.8038139,41.0019760,
2287782829,20.8033848,41.0011392,
2287782831,20.7977293,40.9979507,
2287782833,20.7987700,40.9982229,
2287782838,20.7993387,40.9916435,
2287782841,20.7978594,40.9982462,
2287782842,20.8017587,40.9995580,
2287782845,20.7994718,40.9913672,
2287782847,20.8089691,41.0148751,
2287782849,20.7994084,40.9925024,
2287782851,20.7995579,40.9931887,
2287782853,20.8052355,41.0088276,
2287782855,20.8057880,41.0097941,
2287782857,20.7979573,40.9983525,
2287782859,20.8018888,40.9997447,
2287782861,20.8048519,41.0073592,
2287782863,20.8083978,41.0143246,
2287782865,20.8062675,41.0123519,
2287782867,20.8094486,41.0154253,
2287782869,20.8093996,41.0155916,
2287782871,20.7997859,40.9926548,
2287782873,20.7993320,40.9932262,
2287782875,20.8047929,41.0068810,
2287782878,20.7992904,40.9932540,
2287782880,20.8048157,41.0063279,
2287782882,20.8049418,41.0060435,
2287782883,20.7997786,40.9930338,
2287782886,20.7996927,40.9984396,
2287782887,20.8049391,41.0079239,
2287782890,20.7998322,40.9928825,
2287782891,20.8038173,41.0019072,
2287782894,20.7991804,40.9915661,
2287782896,20.8093809,41.0153396,
2287782904,20.8041499,41.0023429,
2287782906,20.7996847,40.9931730,
2287782908,20.8027558,41.0003368,
2287782910,20.7985930,40.9983444,
2287782912,20.7998416,40.9927074,
2287782916,20.7997430,40.9926320,
2287782920,20.8057800,41.0100122,
2287782922,20.8048513,41.0062045,
2287782924,20.8044979,41.0026141,
2287782926,20.7994218,40.9916784,
2287782928,20.8032621,41.0010018,
2287782932,20.7995372,40.9917316,
2287782934,20.7994587,40.9919021,
2287782936,20.7998751,40.9928253,
2287782938,20.7993118,40.9922104,
2287782940,20.7994225,40.9925571,
2287782942,20.8032399,41.0008525,
2287782944,20.8066577,41.0127516,
2287782947,20.8035631,41.0012903,
2287782949,20.8052462,41.0089936,
2287782952,20.8049693,41.0056154,
2287782956,20.8061488,41.0118970,
2287782958,20.7992931,40.9923349,
2287782960,20.8034270,41.0011729,
2287817791,20.7971580,41.0813234,
2287817792,20.8038864,41.0430611,
2287817794,20.8058189,41.0289595,
2287817795,20.8021429,41.0465567,
2287817796,20.8013007,41.0625960,
2287817797,20.7963996,41.0878358,
2287817798,20.8098663,41.0178551,
2287817799,20.7959175,41.0825941,
2287817800,20.8044040,41.0341837,
2287817801,20.8057894,41.0268925,
2287817802,20.8012332,41.0488061,
2287817803,20.8058001,41.0288533,
2287817804,20.8053052,41.0304689,
2287817805,20.8080384,41.0225936,
2287817806,20.7989417,41.0714948,
2287817807,20.8057760,41.0271516,
2287817808,20.8049190,41.0407913,
2287817809,20.7991268,41.0706263,
2287817810,20.7960516,41.0840983,
2287817811,20.7961763,41.0843985,
2287817812,20.8058242,41.0290171,
2287817813,20.8017459,41.0539913,
2287817814,20.8013087,41.0632532,
2287817815,20.7991107,41.0725736,
2287817816,20.7958263,41.0827700,
2287817817,20.7974879,41.0810505,
2287817818,20.8088887,41.0209888,
2287817819,20.8089302,41.0208836,
2287817820,20.8024675,41.0462168,
2287817821,20.7957619,41.0829924,
2287817822,20.8013074,41.0634009,
2287817823,20.8051658,41.0398829,
2287817824,20.7992411,41.0794831,
2287817825,20.8013020,41.0630925,
2287817826,20.8049431,41.0385173,
2287817827,20.7990128,41.0719791,
2287817828,20.7959712,41.0824981,
2287817829,20.8046219,41.0369945,
2287817830,20.8057223,41.0280904,
2287817831,20.8094533,41.0196947,
2287817832,20.7990906,41.0721580,
2287817833,20.7990517,41.0697113,
2287817834,20.7961334,41.0823192,
2287817835,20.8051094,41.0392436,
2287817836,20.8014187,41.0493239,
2287817837,20.8015689,41.0503696,
2287817838,20.8049968,41.0379913,
2287817840,20.7959872,41.0837778,
2287817841,20.8043423,41.0343375,
2287817842,20.8099213,41.0175698,
2287817843,20.7994714,41.0669287,
2287817844,20.8099227,41.0171752,
2287817846,20.7965747,41.0880840,
2287817847,20.8030066,41.0455837,
2287817848,20.7991107,41.0710985,
2287817849,20.8058296,41.0291547,
2287817850,20.8012846,41.0643129,
2287817851,20.8044228,41.0416895,
2287817852,20.8011639,41.0652017,
2287817853,20.8075637,41.0239089,
2287817854,20.8050826,41.0383110,
2287817855,20.8049749,41.0405931,
2287817856,20.8017661,41.0546193,
2287817857,20.8001952,41.0663323,
2287817858,20.7966672,41.0886217,
2287817859,20.7966672,41.0885484,
2287817860,20.8035243,41.0446086,
2287817862,20.8012390,41.0488617,
2287817863,20.8013061,41.0628852,
2287817864,20.8084568,41.0217902,
2287817865,20.7993186,41.0692715,
2287817866,20.8017382,41.0533344,
2287817867,20.8015072,41.0472070,
2287817868,20.7962139,41.0870120,
2287817869,20.8048841,41.0408863,
2287817870,20.8048412,41.0409976,
2287817871,20.8095163,41.0195793,
2287817873,20.8042163,41.0363526,
2287817874,20.7964794,41.0859623,
2287817875,20.8042645,41.0345438,
2287817876,20.8050746,41.0384263,
2287817877,20.7964446,41.0861189,
2287817878,20.8087921,41.0212023,
2287817879,20.8017674,41.0534532,
2287817880,20.8092387,41.0200984,
2287817881,20.8043192,41.0353903,
2287817883,20.7989725,41.0714099,
2287817885,20.8050719,41.0389300,
2287817886,20.8097711,41.0187446,
2287817887,20.7963795,41.0863004,
2287817888,20.8016789,41.0519352,
2287817889,20.8057894,41.0288027,
2287817890,20.8057210,41.0279569,
2287817891,20.8070420,41.0248640,
2287817892,20.8097818,41.0185928,
2287817894,20.8014777,41.0472641,
2287817895,20.8017580,41.0538365,
2287817896,20.8097389,41.0189591,
2287817897,20.8053119,41.0306470,
2287817898,20.8062346,41.0257908,
2287817899,20.7989283,41.0717718,
2287817900,20.8093446,41.0199072,
2287817901,20.8096571,41.0192515,
2287817902,20.8040097,41.0425513,
2287817903,20.8017379,41.0526452,
2287817904,20.8016759,41.0533185,
2287817905,20.8012176,41.0485997,
2287817906,20.8044335,41.0350668,
2287817907,20.7989565,41.0718739,
2287817908,20.8049512,41.0378679,
2287817910,20.8057813,41.0284344,
2287817911,20.7962199,41.0870898,
2287817912,20.7969435,41.0815024,
2287817914,20.8047715,41.0411089,
2287817915,20.7967021,41.0887394,
2287817916,20.8092561,41.0200650,
2287817917,20.8098971,41.0176679,
2287817918,20.7962903,41.0846856,
2287817919,20.8051121,41.0395005,
2287817920,20.7993360,41.0680389,
2287817921,20.8088551,41.0210586,
2287817922,20.8051068,41.0393812,
2287817923,20.8042377,41.0346308,
2287817924,20.8098181,41.0183074,
2287817925,20.8096451,41.0163576,
2287817926,20.7966216,41.0855236,
2287817927,20.7990973,41.0702188,
2287817928,20.8090040,41.0206478,
2287817930,20.7962172,41.0869402,
2287817932,20.8064559,41.0255965,
2287817934,20.8073021,41.0245797,
2287817936,20.8016950,41.0530077,
2287817938,20.7962280,41.0867492,
2287817940,20.7993923,41.0688559,
2287817942,20.8078212,41.0234981,
2287817945,20.8088283,41.0211143,
2287817947,20.8038729,41.0434029,
2287817949,20.8012538,41.0648994,
2287817950,20.8092239,41.0201298,
2287817951,20.7965948,41.0855822,
2287817952,20.7962367,41.0873218,
2287817953,20.8092011,41.0201632,
2287817954,20.8016387,41.0470664,
2287817955,20.7962320,41.0872531,
2287817956,20.7966679,41.0884731,
2287817957,20.8044510,41.0351569,
2287817958,20.8050612,41.0403624,
2287817959,20.8043611,41.0366520,
2287817960,20.8016615,41.0518826,
2287817961,20.8057880,41.0285831,
2287817962,20.8067268,41.0252636,
2287817963,20.8089584,41.0207895,
2287817964,20.7973324,41.0811758,
2287817965,20.8017299,41.0548711,
2287817966,20.8095534,41.0195056,
2287817967,20.8039051,41.0429316,
2287817968,20.8094238,41.0197473,
2287817969,20.8012953,41.0647194,
2287817970,20.8058095,41.0288998,
2287817971,20.8017741,41.0545374,
2287817972,20.7994057,41.0670177,
2287817973,20.8040580,41.0349100,
2287817975,20.8096088,41.0193861,
2287817976,20.8099374,41.0174372,
2287817978,20.8035779,41.0444994,
2287817979,20.7965116,41.0858147,
2287817980,20.7994151,41.0728870,
2287817981,20.8086137,41.0215089,
2287817982,20.8016990,41.0529395,
2287817983,20.8014482,41.0756571,
2287817984,20.8083107,41.0219693,
2287817985,20.8092736,41.0200266,
2287817986,20.8058202,41.0294087,
2287817987,20.8046159,41.0336496,
2287817988,20.8017781,41.0544109,
2287817989,20.8048868,41.0324821,
2287817990,20.8017687,41.0542421,
2287817991,20.8040312,41.0422822,
2287817992,20.8027303,41.0459275,
2287817993,20.7966786,41.0887076,
2287817994,20.7995573,41.0729456,
2287817995,20.7997236,41.0730063,
2287817996,20.7962454,41.0873860,
2287817998,20.8066276,41.0253992,
2287817999,20.8074577,41.0242499,
2287818000,20.7966171,41.0852648,
2287818001,20.8049458,41.0385800,
2287818002,20.8056150,41.0308716,
2287818005,20.7998590,41.0666315,
2287818006,20.8057451,41.0295139,
2287818007,20.7991254,41.0722692,
2287818008,20.7993896,41.0689449,
2287818009,20.8017527,41.0547255,
2287818010,20.8044389,41.0340441,
2287818011,20.8053803,41.0313673,
2287818012,20.7962226,41.0868174,
2287818013,20.8013543,41.0473769,
2287818015,20.8094050,41.0197928,
2287818016,20.8014335,41.0740780,
2287818017,20.8051147,41.0401479,
2287818018,20.7959028,41.0834008,
2287818019,20.7985367,41.0802539,
2287818020,20.8068690,41.0250765,
2287818021,20.8054035,41.0313685,
2287818022,20.8061743,41.0258666,
2287818023,20.8044791,41.0339045,
2287818024,20.8046588,41.0413233,
2287818025,20.8055600,41.0298134,
2287818026,20.7989229,41.0716191,
2287818027,20.8018318,41.0468621,
2287818028,20.8050236,41.0320006,
2287818029,20.8046386,41.0370282,
2287818030,20.8073772,41.0244552,
2287818031,20.8052570,41.0313309,
2287818032,20.8074094,41.0243834,
2287818033,20.7993320,41.0677235,
2287818034,20.8017057,41.0528313,
2287818035,20.8093004,41.0199740,
2287818036,20.8009131,41.0655890,
2287818037,20.8063070,41.0257189,
2287818038,20.7959631,41.0835261,
2287818039,20.8041519,41.0420678,
2287818040,20.8015287,41.0471741,
2287818042,20.8051336,41.0396624,
2287818043,20.8006717,41.0732621,
2287818045,20.8037361,41.0443274,
2287818046,20.8070044,41.0249105,
2287818047,20.8017312,41.0520465,
2287818048,20.8023387,41.0463503,
2287818049,20.8047447,41.0333683,
2287818050,20.7962293,41.0866688,
2287818051,20.8038537,41.0440787,
2287818052,20.8067872,41.0251756,
2287818053,20.7993668,41.0682664,
2287818055,20.8010821,41.0617718,
2287818056,20.8056073,41.0308212,
2287818057,20.7962447,41.0865854,
2287818058,20.8040097,41.0424056,
2287818059,20.8010875,41.0618507,
2287818060,20.8012752,41.0478422,
2287818061,20.8058792,41.0265091,
2287818062,20.8016708,41.0508318,
2287818063,20.8044456,41.0353207,
2287818064,20.8046856,41.0334938,
2287818065,20.8087331,41.0213096,
2287818066,20.8010486,41.0735492,
2287818067,20.8043262,41.0365873,
2287818068,20.8090952,41.0203494,
2287818069,20.8039816,41.0426555,
2287818070,20.8057867,41.0286580,
2287818071,20.8004236,41.0660187,
2287818073,20.7993387,41.0728566,
2287818074,20.7962233,41.0868826,
2287818075,20.8010808,41.0619407,
2287818076,20.8079043,41.0232775,
2287818078,20.8041814,41.0362534,
2287818080,20.7991187,41.0696142,
2287818081,20.8048063,41.0327027,
2287818082,20.8043396,41.0349970,
2287818083,20.7966913,41.0817197,
2287818084,20.7964647,41.0879515,
2287818085,20.8005752,41.0658883,
2287818086,20.8079365,41.0230954,
2287818087,20.8053884,41.0300845,
2287818089,20.8069561,41.0249652,
2287818090,20.8012752,41.0635232,
2287818091,20.7993521,41.0674717,
2287818092,20.8000816,41.0731215,
2287818093,20.7998805,41.0787719,
2287818094,20.8016708,41.0515357,
2287818096,20.8050504,41.0314017,
2287818097,20.8039467,41.0427404,
2287818098,20.7968415,41.0888097,
2287818099,20.8005899,41.0732358,
2287818100,20.8047768,41.0373783,
2287818101,20.8007361,41.0657548,
2287818102,20.8013476,41.0490842,
2287818103,20.8049753,41.0322737,
2287818104,20.7993950,41.0672563,
2287818105,20.8049887,41.0315777,
2287818106,20.8016480,41.0516217,
2287818108,20.8013141,41.0760686,
2287818109,20.8098757,41.0169273,
2287818110,20.8050974,41.0313562,
2287818111,20.8038917,41.0438156,
2287818112,20.8057585,41.0274965,
